tag,epoch,train_loss,val_acc,val_sens,val_spec
full/faithful/s4,9,0.006783703520029251,92.38095238095238,54.285714285714285,100.0
full/faithful/s4,10,0.014459693392217603,95.95238095238095,77.14285714285714,99.71428571428571
full/faithful/s4,11,0.006510853922476859,95.0,94.28571428571429,95.14285714285714
full/faithful/s4,12,0.006977916827530689,95.23809523809524,92.85714285714286,95.71428571428571
full/faithful/s4,13,0.006385802350372874,96.19047619047619,92.85714285714286,96.85714285714286
full/faithful/s4,14,0.005165780587343588,88.33333333333333,30.0,100.0
full/faithful/s4,15,0.006226976062282033,96.9047619047619,91.42857142857143,98.0
full/faithful/s4,16,0.001921413027871278,96.9047619047619,91.42857142857143,98.0
full/faithful/s4,17,0.0010999105981248985,95.95238095238095,82.85714285714286,98.57142857142857
full/faithful/s4,18,0.0033736211224008696,96.19047619047619,80.0,99.42857142857143
full/faithful/s4,19,0.0018620144016191869,96.19047619047619,82.85714285714286,98.85714285714286
full/faithful/s4,20,0.0020217170635857787,93.33333333333333,97.14285714285714,92.57142857142857
full/faithful/s4,21,0.0052046337201145,94.04761904761905,64.28571428571429,100.0
full/faithful/s4,22,0.002465107398269798,95.23809523809524,71.42857142857143,100.0
full/faithful/s4,23,0.00632855018539842,94.76190476190476,70.0,99.71428571428571
full/faithful/s4,24,0.029419551522767592,95.23809523809524,72.85714285714286,99.71428571428571
full/faithful/s4,25,0.004874782487223413,96.42857142857143,82.85714285714286,99.14285714285714
full/faithful/s4,26,0.0024527961696072624,97.61904761904762,91.42857142857143,98.85714285714286
full/faithful/s4,27,0.0020820677119835246,97.38095238095238,88.57142857142857,99.14285714285714
full/faithful/s4,28,0.0014260866038966924,97.38095238095238,88.57142857142857,99.14285714285714
full/faithful/s4,29,0.000811715278021958,96.66666666666667,81.42857142857143,99.71428571428571
full/faithful/s4,30,0.0036491015728339943,96.9047619047619,91.42857142857143,98.0
compact/faithful/s0,1,0.4644908913544246,86.9047619047619,22.857142857142858,99.71428571428571
compact/faithful/s0,2,0.2855890989303589,89.76190476190476,38.57142857142857,100.0
compact/faithful/s0,3,0.17661324803318296,96.9047619047619,82.85714285714286,99.71428571428571
compact/faithful/s0,4,0.11395285732689359,98.0952380952381,90.0,99.71428571428571
compact/faithful/s0,5,0.07890412317855018,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s0,6,0.06510510402066368,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,7,0.05521585608256005,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s0,8,0.03518656864318819,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s0,9,0.03210634367451781,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,10,0.03068940506671511,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,11,0.03410785847254807,99.04761904761905,100.0,98.85714285714286
compact/faithful/s0,12,0.020804928147810556,99.52380952380952,100.0,99.42857142857143
compact/faithful/s0,13,0.017001108155541476,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s0,14,0.013191458311242361,99.28571428571429,100.0,99.14285714285714
compact/faithful/s0,15,0.014251243907104557,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s0,16,0.009606643426342912,99.52380952380952,100.0,99.42857142857143
compact/faithful/s0,17,0.01579889835224354,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,18,0.00870318344816388,99.04761904761905,97.14285714285714,99.42857142857143
compact/faithful/s0,19,0.009173303535429849,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,20,0.006768680881664511,99.52380952380952,100.0,99.42857142857143
compact/faithful/s0,21,0.0036934028394863985,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s0,22,0.0027229968068977106,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,23,0.003209596893672521,95.71428571428571,100.0,94.85714285714286
compact/faithful/s0,24,0.004375743163317176,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s0,25,0.0020208387788096887,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s0,26,0.0031289616540085435,95.95238095238095,100.0,95.14285714285714
compact/faithful/s0,27,0.005668629456236626,99.52380952380952,100.0,99.42857142857143
compact/faithful/s0,28,0.007020177183273648,98.80952380952381,95.71428571428571,99.42857142857143
compact/faithful/s0,29,0.0038936506009555334,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s0,30,0.0021395811211689197,99.04761904761905,97.14285714285714,99.42857142857143
compact/faithful/s1,1,0.5201457307452247,84.28571428571429,7.142857142857143,99.71428571428571
compact/faithful/s1,2,0.3155805390505564,89.76190476190476,40.0,99.71428571428571
compact/faithful/s1,3,0.23200363694202333,93.0952380952381,61.42857142857143,99.42857142857143
compact/faithful/s1,4,0.17073430131588663,93.80952380952381,62.857142857142854,100.0
compact/faithful/s1,5,0.12042939332979066,97.38095238095238,84.28571428571429,100.0
compact/faithful/s1,6,0.08351952799019359,97.85714285714286,87.14285714285714,100.0
compact/faithful/s1,7,0.06663449444763717,96.9047619047619,97.14285714285714,96.85714285714286
compact/faithful/s1,8,0.04787621713642563,99.28571428571429,95.71428571428571,100.0
compact/faithful/s1,9,0.03726372511259147,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s1,10,0.028003196653333447,98.57142857142857,98.57142857142857,98.57142857142857
compact/faithful/s1,11,0.030237150887426522,97.38095238095238,84.28571428571429,100.0
compact/faithful/s1,12,0.024554102648315684,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s1,13,0.016071664761485797,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s1,14,0.014521281106863172,97.85714285714286,98.57142857142857,97.71428571428571
compact/faithful/s1,15,0.01719361089413897,97.85714285714286,97.14285714285714,98.0
compact/faithful/s1,16,0.012166616555103767,97.85714285714286,98.57142857142857,97.71428571428571
compact/faithful/s1,17,0.008091675604338803,97.14285714285714,82.85714285714286,100.0
compact/faithful/s1,18,0.005065659882356634,99.04761904761905,97.14285714285714,99.42857142857143
compact/faithful/s1,19,0.012306801038461605,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s1,20,0.006526823678342182,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s1,21,0.004173915349556843,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s1,22,0.005316433802224873,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s1,23,0.004838458482048563,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s1,24,0.002396507574927195,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s1,25,0.005273339326681924,90.47619047619048,100.0,88.57142857142857
compact/faithful/s1,26,0.007087476313851464,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s1,27,0.0032759757675064195,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s1,28,0.0015059543270451415,99.52380952380952,97.14285714285714,100.0
compact/faithful/s1,29,0.0014848546949603285,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s1,30,0.0014659930791129313,99.52380952380952,97.14285714285714,100.0
compact/faithful/s2,1,0.5034436240082696,87.14285714285714,24.285714285714285,99.71428571428571
compact/faithful/s2,2,0.2973628571345693,90.95238095238095,47.142857142857146,99.71428571428571
compact/faithful/s2,3,0.22707050762006215,92.38095238095238,57.142857142857146,99.42857142857143
compact/faithful/s2,4,0.18241659622816814,94.04761904761905,84.28571428571429,96.0
compact/faithful/s2,5,0.13845197370364554,94.76190476190476,70.0,99.71428571428571
compact/faithful/s2,6,0.10143693518780526,97.14285714285714,90.0,98.57142857142857
compact/faithful/s2,7,0.07183410559026968,98.57142857142857,92.85714285714286,99.71428571428571
compact/faithful/s2,8,0.054500300996005537,98.80952380952381,98.57142857142857,98.85714285714286
compact/faithful/s2,9,0.042195086407342125,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s2,10,0.028971216027137068,98.80952380952381,98.57142857142857,98.85714285714286
compact/faithful/s2,11,0.02357611413379865,98.80952380952381,95.71428571428571,99.42857142857143
compact/faithful/s2,12,0.017527990522129194,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s2,13,0.016955264158813016,98.33333333333333,90.0,100.0
compact/faithful/s2,14,0.012443069631366857,97.85714285714286,95.71428571428571,98.28571428571429
compact/faithful/s2,15,0.013971311713214076,99.52380952380952,97.14285714285714,100.0
compact/faithful/s2,16,0.008318719238464145,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s2,17,0.01130997314827428,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s2,18,0.007697726897008362,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s2,19,0.005909842523812716,98.57142857142857,97.14285714285714,98.85714285714286
compact/faithful/s2,20,0.005105626785440282,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s2,21,0.006583700906152704,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s2,22,0.01241211009993484,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s2,23,0.003538139907426999,99.52380952380952,97.14285714285714,100.0
compact/faithful/s2,24,0.0027749091896805025,99.52380952380952,97.14285714285714,100.0
compact/faithful/s2,25,0.0069907869046021785,99.28571428571429,100.0,99.14285714285714
compact/faithful/s2,26,0.0038887092788908854,99.28571428571429,95.71428571428571,100.0
compact/faithful/s2,27,0.0012603672074397937,99.52380952380952,97.14285714285714,100.0
compact/faithful/s2,28,0.0012009005986675177,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s2,29,0.0010586346719286494,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s2,30,0.002226800907824543,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s3,1,0.4707080301784334,86.42857142857143,20.0,99.71428571428571
compact/faithful/s3,2,0.27862869337910695,91.9047619047619,52.857142857142854,99.71428571428571
compact/faithful/s3,3,0.15769356311786742,96.42857142857143,80.0,99.71428571428571
compact/faithful/s3,4,0.09795941981886114,98.33333333333333,91.42857142857143,99.71428571428571
compact/faithful/s3,5,0.0698450116263259,99.04761904761905,97.14285714285714,99.42857142857143
compact/faithful/s3,6,0.05303427763283253,99.04761904761905,95.71428571428571,99.71428571428571
compact/faithful/s3,7,0.04699481179316838,98.80952380952381,98.57142857142857,98.85714285714286
compact/faithful/s3,8,0.03788512934974971,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s3,9,0.03335543803294145,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s3,10,0.02659110377897464,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s3,11,0.02322628428449943,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s3,12,0.01762916914830428,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s3,13,0.01866856145539454,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s3,14,0.016936522272105018,99.04761904761905,94.28571428571429,100.0
compact/faithful/s3,15,0.012804905743160773,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s3,16,0.009014464634847605,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,17,0.009942281753423491,98.80952380952381,94.28571428571429,99.71428571428571
compact/faithful/s3,18,0.006406493963385444,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,19,0.00543719125756373,99.28571428571429,97.14285714285714,99.71428571428571
compact/faithful/s3,20,0.010351315106076765,96.19047619047619,98.57142857142857,95.71428571428571
compact/faithful/s3,21,0.00849737717598189,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s3,22,0.0029216752429160157,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,23,0.003482176471568112,99.04761904761905,98.57142857142857,99.14285714285714
compact/faithful/s3,24,0.003739263170808997,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s3,25,0.0031516624376222136,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,26,0.002069395070568481,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,27,0.0014932552801578173,99.28571428571429,95.71428571428571,100.0
compact/faithful/s3,28,0.002307593897317669,98.57142857142857,98.57142857142857,98.57142857142857
compact/faithful/s3,29,0.0009610152384127668,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s3,30,0.0010973575992032974,99.52380952380952,98.57142857142857,99.71428571428571
compact/faithful/s4,1,0.4352652006206058,87.61904761904762,27.142857142857142,99.71428571428571
compact/faithful/s4,2,0.2945790482418878,90.71428571428571,58.57142857142857,97.14285714285714
compact/faithful/s4,3,0.240140510173071,92.85714285714286,71.42857142857143,97.14285714285714
compact/faithful/s4,4,0.19334488248541243,92.61904761904762,58.57142857142857,99.42857142857143
compact/faithful/s4,5,0.15162909165734337,96.19047619047619,82.85714285714286,98.85714285714286
compact/faithful/s4,6,0.11662413768825076,96.66666666666667,81.42857142857143,99.71428571428571
compact/faithful/s4,7,0.08881399910010043,96.19047619047619,98.57142857142857,95.71428571428571
compact/faithful/s4,8,0.07353341862381924,97.61904761904762,98.57142857142857,97.42857142857143
compact/faithful/s4,9,0.05152539729717232,95.23809523809524,75.71428571428571,99.14285714285714
compact/faithful/s4,10,0.050846257105114916,96.19047619047619,80.0,99.42857142857143
compact/faithful/s4,11,0.034971818877827555,98.33333333333333,94.28571428571429,99.14285714285714
compact/faithful/s4,12,0.02647220441805465,98.0952380952381,97.14285714285714,98.28571428571429
compact/faithful/s4,13,0.030272389629057476,96.19047619047619,78.57142857142857,99.71428571428571
compact/faithful/s4,14,0.023356527051267523,98.80952380952381,97.14285714285714,99.14285714285714
compact/faithful/s4,15,0.013652044647772397,98.57142857142857,94.28571428571429,99.42857142857143
compact/faithful/s4,16,0.016962722031443958,98.57142857142857,95.71428571428571,99.14285714285714
compact/faithful/s4,17,0.014979990265176941,96.19047619047619,77.14285714285714,100.0
compact/faithful/s4,18,0.014748650638475304,98.57142857142857,97.14285714285714,98.85714285714286
compact/faithful/s4,19,0.007048868067518231,98.57142857142857,98.57142857142857,98.57142857142857
compact/faithful/s4,20,0.005271934941854506,98.0952380952381,90.0,99.71428571428571
compact/faithful/s4,21,0.008295578641506533,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s4,22,0.0035463001994815255,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s4,23,0.0023207227120153784,99.28571428571429,98.57142857142857,99.42857142857143
compact/faithful/s4,24,0.008032065256875718,98.80952380952381,92.85714285714286,100.0
compact/faithful/s4,25,0.007239241060008118,98.57142857142857,100.0,98.28571428571429
compact/faithful/s4,26,0.003389155806092146,98.80952380952381,100.0,98.57142857142857
compact/faithful/s4,27,0.0026957725992404103,99.04761904761905,100.0,98.85714285714286
compact/faithful/s4,28,0.003423706337066722,99.04761904761905,100.0,98.85714285714286
compact/faithful/s4,29,0.004109617589607036,99.52380952380952,100.0,99.42857142857143
compact/faithful/s4,30,0.0014734440770033481,99.28571428571429,98.57142857142857,99.42857142857143
